id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating,bedrooms,beds,baths
52618610,Rental unit in New York · ★4.67 · Studio · 1 bed · 1 bath,21733475,Dani,Manhattan,Hell's Kitchen,40.76191,-73.99931,Entire home/apt,199.00,30,3,15/11/23,0.26,1,218,3,No License,4.67,Studio,1,1
7086310,Rental unit in New York · ★4.81 · 2 bedrooms · 1 bed · 1 shared bath,37138042,John,Manhattan,Washington Heights,40.83767,-73.94616,Private room,89.00,30,155,10/12/22,1.49,1,90,0,No License,4.81,2,1,1
1263964,Rental unit in New York · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,6881792,Carlos,Manhattan,Harlem,40.81349,-73.95326,Private room,127.00,30,291,18/11/23,2.31,1,364,12,No License,4.78,1,1,1
50132200,Condo in Bronx · ★4.56 · 2 bedrooms · 7 beds · 1 bath,404527714,Godson,Bronx,Concourse Village,40.82092,-73.92437,Entire home/apt,239.00,30,52,23/05/23,1.66,1,151,1,No License,4.56,2,7,1
4020425,Home in Bronx · ★4.69 · 1 bedroom · 1 bed · 1.5 baths,20843936,Linda,Bronx,Mott Haven,40.80948,-73.9243,Private room,95.00,30,26,24/07/23,0.4,2,363,6,No License,4.69,1,1,1.5
8651132,Rental unit in Brooklyn · ★4.29 · 1 bedroom · 1 bed · 1 shared bath,9917136,Rani,Brooklyn,Crown Heights,40.67619,-73.92372,Private room,38.00,30,28,17/08/23,0.28,4,83,4,No License,4.29,1,1,1
269283,Rental unit in Brooklyn · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,1410714,Antoinette,Brooklyn,Crown Heights,40.66385,-73.93229,Private room,68.00,30,32,17/01/22,0.25,2,126,0,No License,4.84,1,1,1
8.88E+17,Rental unit in New York · 2 bedrooms · 2 beds · 1 bath,27973267,Gus,Manhattan,Washington Heights,40.85307304,-73.93351386,Entire home/apt,100.00,30,1,31/07/23,0.19,3,304,1,No License,No rating,2,2,1
5.86E+17,Rental unit in Queens · ★4.29 · 2 bedrooms · 3 beds · 1 bath,172408277,Kat,Queens,Ridgewood,40.70687,-73.9134,Entire home/apt,150.00,30,7,06/09/22,0.36,1,365,0,No License,4.29,2,3,1
819893,Condo in New York · ★4.59 · 1 bedroom · 1 bed · 1 shared bath,4299040,Lupi,Manhattan,Harlem,40.82261,-73.95533,Private room,95.00,30,69,11/09/23,0.57,4,90,7,No License,4.59,1,1,1
34501332,Rental unit in New York · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,74514078,Michele,Manhattan,Washington Heights,40.83509021,-73.93872707,Private room,76.00,30,34,04/12/23,0.6,1,83,13,No License,4.91,1,1,1
41940305,Rental unit in New York · ★4.54 · 2 bedrooms · 3 beds · 1 bath,172894027,Amber,Manhattan,Harlem,40.82208,-73.93799,Entire home/apt,169.00,30,84,05/11/23,1.81,1,180,23,No License,4.54,2,3,1
54123359,Rental unit in Queens · ★4.30 · 3 bedrooms · 3 beds · 2 baths,182523684,George,Queens,Middle Village,40.71701,-73.88838,Entire home/apt,222.00,30,33,04/09/23,1.4,4,263,12,No License,4.3,3,3,2
8.29E+17,Rental unit in Queens · 1 bedroom · 1 bed · 1 bath,107208678,Samuel,Queens,Corona,40.74950407,-73.86361954,Entire home/apt,80.00,30,1,23/04/23,0.12,1,364,1,No License,No rating,1,1,1
29967433,Guest suite in New York · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,225313172,Luis,Manhattan,Washington Heights,40.83129,-73.94183,Private room,65.00,30,74,06/12/23,1.21,2,364,30,No License,4.78,1,1,1
35948933,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,270414511,Christopher,Manhattan,Washington Heights,40.83347,-73.94175,Private room,110.00,30,9,09/10/22,0.17,2,89,0,No License,5,1,1,1
6.21E+17,Condo in New York · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,219931262,Hancheng,Manhattan,Harlem,40.82187,-73.94548,Private room,180.00,4,31,11/11/23,1.56,1,25,15,OSE-STRREG-0000552,5,1,1,1
52169355,Rental unit in Queens · ★4.88 · Studio · 1 bed · 1 bath,127570065,Judy,Queens,Corona,40.74349,-73.8564,Entire home/apt,114.00,30,34,10/09/23,1.84,1,89,14,No License,4.88,Studio,1,1
7.20E+17,Rental unit in New York · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,480306795,E Jeanne,Manhattan,Washington Heights,40.84761,-73.94097,Private room,83.00,30,36,03/09/23,2.3,1,184,25,No License,4.89,1,1,1
611156,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,2742629,Hakim,Manhattan,Harlem,40.82875,-73.93969,Private room,60.00,30,30,23/07/23,1.72,2,365,12,No License,5,1,1,1
15772750,Rental unit in Brooklyn · ★4.84 · 1 bedroom · 1 bed · 1 bath,88895712,Matthew,Brooklyn,Williamsburg,40.71817,-73.94376,Entire home/apt,140.00,30,58,25/08/23,0.68,1,90,18,No License,4.84,1,1,1
5.70E+17,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,17056215,Yaniv And Vanessa,Brooklyn,Williamsburg,40.70692,-73.94105,Entire home/apt,220.00,30,9,11/06/23,0.49,3,42,5,No License,5,1,1,1
13098705,Rental unit in Harlem · ★4.71 · 1 bedroom · 1 bed · 1 bath,14865754,Jerrell,Manhattan,Harlem,40.81869,-73.94727,Entire home/apt,350.00,30,41,28/07/22,0.46,1,90,0,No License,4.71,1,1,1
819228,Condo in New York · ★4.68 · 1 bedroom · 1 bed · 1 shared bath,4299040,Lupi,Manhattan,Harlem,40.82097,-73.95412,Private room,99.00,30,65,20/08/23,0.52,4,90,7,No License,4.68,1,1,1
1.03E+18,Condo in The Bronx · ★5.0 · 1 bedroom · 2 beds · 2 shared baths,546677442,Charles And Jessica,Bronx,Mott Haven,40.81176,-73.92829,Private room,51.00,1,3,15/12/23,2.43,1,206,3,Exempt,5,1,2,2
47474703,Guest suite in New York · ★4.80 · 1 bedroom · 1 bed · 1 private bath,3769020,Harry,Manhattan,Harlem,40.82274623,-73.9463189,Private room,171.00,2,96,29/12/23,2.69,1,90,34,OSE-STRREG-0000586,4.8,1,1,1
36904374,Rental unit in Queens · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,64127897,Sanli,Queens,Sunnyside,40.74558,-73.92495,Private room,69.00,30,22,01/11/23,0.42,1,212,2,No License,4.86,1,1,1
54161007,Rental unit in New York · ★4.75 · 2 bedrooms · 2 beds · 1 bath,438952657,Gisele,Manhattan,Washington Heights,40.84238,-73.94099,Entire home/apt,115.00,30,4,01/08/23,0.19,35,309,1,No License,4.75,2,2,1
49152970,Rental unit in New York · 1 bedroom · 1 bed · 1 shared bath,396461379,Kenny,Manhattan,Washington Heights,40.84962,-73.93075,Private room,70.00,30,1,22/05/21,0.03,1,363,0,No License,No rating,1,1,1
8.36E+17,Condo in New York · ★5.0 · 2 bedrooms · 2 beds · 1 bath,8736641,Nelson,Manhattan,Harlem,40.82123,-73.95126,Entire home/apt,162.00,3,13,22/12/23,1.88,1,24,13,OSE-STRREG-0000074,5,2,2,1
31126424,Rental unit in Brooklyn  · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,176899233,Vicky,Brooklyn,Kensington,40.64068,-73.97023,Shared room,48.00,30,25,12/10/23,0.43,2,87,10,No License,4.84,1,1,1
7.58E+17,Home in The Bronx · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,464797341,Brian,Bronx,Claremont Village,40.84458,-73.90715,Private room,58.00,30,12,22/07/23,0.89,4,365,8,No License,4.67,1,1,1
48652544,Rental unit in The Bronx · ★5.0 · 1 bedroom · 1 bed · 1 bath,350871958,Gigi,Bronx,Woodlawn,40.8989,-73.86164,Entire home/apt,399.00,30,4,04/06/22,0.12,1,364,0,No License,5,1,1,1
11138823,Rental unit in Bronx  · ★4.78 · 1 bedroom · 2 beds · 1 bath,57885474,Shully'S,Bronx,Wakefield,40.89858,-73.85896,Entire home/apt,103.00,30,259,31/08/23,2.74,5,365,6,No License,4.78,1,2,1
13614714,Rental unit in New York · ★5.0 · 2 bedrooms · 2 beds · 1 bath,78722739,Ashley,Manhattan,Harlem,40.8289,-73.94887,Entire home/apt,96.00,30,9,29/07/19,0.11,1,90,0,No License,5,2,2,1
8.43E+17,Home in BROOKLYN · ★4.82 · 2 bedrooms · 2 beds · 1.5 baths,502150064,Peter,Brooklyn,Canarsie,40.64281187,-73.90895539,Entire home/apt,250.00,2,22,17/12/23,2.37,1,363,22,OSE-STRREG-0000643,4.82,2,2,1.5
24604281,Rental unit in New York · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,185683441,Winie,Manhattan,Harlem,40.81657,-73.94184,Private room,70.00,30,82,21/07/23,1.18,3,180,1,No License,4.79,1,1,1
7.81E+17,Home in The Bronx · ★4.43 · 1 bedroom · 1 bed · 2 shared baths,490863611,Anthony,Bronx,Morris Heights,40.85216,-73.9117,Private room,45.00,30,23,23/09/23,1.79,4,86,22,No License,4.43,1,1,2
53189912,Condo in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,13023370,Andrew,Brooklyn,Williamsburg,40.71349,-73.94011,Entire home/apt,195.00,30,15,03/09/23,0.58,1,344,5,No License,5,1,1,1
51728249,Rental unit in Queens · ★4.32 · 1 bedroom · 1 bed · 1 shared bath,182523684,George,Queens,Middle Village,40.71501,-73.88694,Private room,68.00,30,37,28/08/23,1.29,4,263,20,No License,4.32,1,1,1
7.53E+17,Home in The Bronx · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,38013656,Gregory,Bronx,Wakefield,40.89538,-73.84272,Entire home/apt,100.00,30,4,28/06/23,0.48,1,90,4,No License,5,3,4,1.5
6.93E+17,Vacation home in Queens · ★4.66 · 3 bedrooms · 3 beds · 1 bath,404412943,Walter,Queens,Corona,40.75233,-73.85232,Entire home/apt,153.00,30,53,08/11/23,3.29,1,365,34,No License,4.66,3,3,1
7.23E+17,Rental unit in Brooklyn · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,354181313,Martha,Brooklyn,Greenpoint,40.72738105,-73.9392802,Private room,53.00,30,31,18/08/23,2.04,1,280,23,No License,4.94,1,1,1
37594699,Rental unit in Queens · ★4.84 · 3 bedrooms · 4 beds · 2 baths,87983379,Pol,Queens,Maspeth,40.72628,-73.89506,Entire home/apt,130.00,30,157,06/12/23,2.97,2,274,32,No License,4.84,3,4,2
15453985,Rental unit in Bronx · ★4.89 · 1 bedroom · 1 bed · 1 private bath,99139601,Rosalia,Bronx,Mott Haven,40.81281,-73.90779,Private room,115.00,30,348,10/11/23,3.97,1,180,37,No License,4.89,1,1,1
6.13E+17,Bed and breakfast in Bronx · ★4.68 · 1 bedroom · 1 bed · 1 shared bath,393016479,Roselly,Bronx,Mount Hope,40.84756,-73.90822,Private room,45.00,30,37,19/10/23,1.79,4,77,28,No License,4.68,1,1,1
41375705,Rental unit in Queens · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,306349662,Ridgewood,Queens,Ridgewood,40.70981,-73.89823,Private room,25.00,30,3,10/09/23,0.18,5,31,1,No License,4.33,1,1,1
29635253,Home in Maspeth  · ★4.88 · 1 bedroom · 1 bed · 1 bath,34075689,Zhen Zhen,Queens,Maspeth,40.72028,-73.90154,Entire home/apt,68.00,60,50,26/10/23,0.8,1,137,3,No License,4.88,1,1,1
52793095,Home in Queens · ★4.80 · 1 bedroom · 4 beds · 1 private bath,133620428,Monica,Queens,Maspeth,40.72083,-73.89282,Private room,100.00,1,129,18/12/23,4.85,1,365,55,OSE-STRREG-0000658,4.8,1,4,1
9.05E+17,Home in Queens · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,517786178,David,Queens,Sunnyside,40.74171195,-73.92643851,Private room,85.00,7,7,24/12/23,1.69,1,38,7,OSE-STRREG-0000254,5,1,1,1
3081771,Rental unit in Brooklyn · ★4.75 · 1 bedroom · 3 beds · 1 bath,15681707,Chester,Brooklyn,Crown Heights,40.67449,-73.91413,Entire home/apt,75.00,30,285,25/11/23,2.68,2,270,18,No License,4.75,1,3,1
6.31E+17,Condo in Bronx · ★4.86 · 1 bedroom · 1 bed · 1 bath,30219814,Kethia,Bronx,Mott Haven,40.81141,-73.92722,Entire home/apt,150.00,30,7,31/03/23,0.36,1,153,1,No License,4.86,1,1,1
6.54E+17,Rental unit in Brooklyn · ★4.83 · 1 bedroom · 2 beds · 1 shared bath,227328676,Az Of Oceanhill,Brooklyn,Crown Heights,40.6721157,-73.9198898,Private room,139.00,30,48,03/09/23,2.64,1,180,23,No License,4.83,1,2,1
8.95E+17,Rental unit in The Bronx · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,365608558,Juana,Bronx,Highbridge,40.83230013,-73.92706956,Private room,80.00,30,36,14/10/23,4.72,1,365,36,No License,4.86,1,1,1
46050040,Home in Brooklyn · ★4.17 · 1 bedroom · 2 shared baths,514261,Vanessa,Brooklyn,South Slope,40.66708,-73.98754,Private room,53.00,30,6,30/12/23,0.36,2,363,4,No License,4.17,1,1,2
10943915,Rental unit in New York · ★4.83 · 2 bedrooms · 3 beds · 1 bath,56710089,Kate,Manhattan,Harlem,40.82467,-73.94576,Entire home/apt,239.00,30,63,31/12/23,0.67,1,340,3,No License,4.83,2,3,1
8.62E+17,Serviced apartment in Bronx · ★3.83 · 1 bedroom · 1 bed · 1 bath,30283594,Global Luxury Suites,Bronx,Mott Haven,40.811848,-73.929665,Entire home/apt,128.00,1,6,22/12/23,0.75,52,364,6,Exempt,3.83,1,1,1
7.01E+17,Rental unit in The Bronx · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,476553626,Yakima,Bronx,Longwood,40.813948,-73.9061017,Private room,90.00,30,24,17/10/23,1.47,2,365,16,No License,4.92,1,1,1
52221919,Rental unit in New York · ★4.92 · 1 bedroom · 1 bed · 1 private bath,3486202,Chii,Manhattan,Harlem,40.82202,-73.95601,Private room,170.00,30,13,11/12/22,0.47,2,363,0,No License,4.92,1,1,1
6.87E+17,Rental unit in Queens · ★4.77 · 1 bedroom · 1 bed · 1 private bath,4052356,Wish,Queens,Ridgewood,40.70646,-73.90838,Private room,93.00,30,31,04/10/23,1.95,1,100,18,No License,4.77,1,1,1
6.35E+17,Rental unit in Queens · ★4.90 · 1 bedroom · 1 bed · 1.5 shared baths,459087314,Jessica,Queens,Woodside,40.744,-73.91206,Private room,80.00,30,51,01/05/23,3.1,2,365,20,No License,4.9,1,1,1.5
3543839,Townhouse in Bronx · ★4.38 · 1 bedroom · 1 bed · 1 shared bath,17264040,Junior,Bronx,Mount Hope,40.8507,-73.90823,Private room,104.00,1,29,17/12/23,1.31,5,365,15,Exempt,4.38,1,1,1
7.94E+17,Rental unit in New York · ★4.44 · 1 bedroom · 1 bed · 1 shared bath,471548508,Maria,Manhattan,Harlem,40.81690088,-73.94345076,Private room,80.00,30,18,01/12/23,2.36,6,77,18,No License,4.44,1,1,1
17105446,Townhouse in Queens · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,2350326,Ero,Queens,Ditmars Steinway,40.77714,-73.91011,Private room,53.00,30,47,31/05/23,0.84,1,90,6,No License,4.77,1,1,1
20151455,Home in Astoria  · ★4.82 · 1 bedroom · 1 bed · 2 shared baths,139357580,Shuly,Queens,Ditmars Steinway,40.77253,-73.90472,Private room,41.00,30,175,04/09/23,2.24,6,365,2,No License,4.82,1,1,2
576227,Condo in New York · ★5.0 · 2 bedrooms · 3 beds · 1 bath,2834840,Sheri,Manhattan,Harlem,40.82274,-73.95408,Entire home/apt,185.00,30,7,31/07/23,0.05,1,188,4,No License,5,2,3,1
883306,Rental unit in Brooklyn · ★4.68 · 1 bedroom · 1 bed · 1 shared bath,4310378,Autumn,Brooklyn,Clinton Hill,40.69341,-73.96319,Private room,65.00,30,183,25/09/23,1.44,3,365,12,No License,4.68,1,1,1
6.60E+17,Rental unit in Queens · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,8916358,Justin,Queens,Ridgewood,40.7088436,-73.9106532,Private room,96.00,30,12,10/09/23,0.7,1,343,5,No License,5,1,1,1
50201085,Bed and breakfast in Bronx · ★4.64 · 1 bedroom · 1 bed · 1 shared bath,393016479,Roselly,Bronx,Mount Hope,40.84772,-73.90845,Private room,50.00,30,47,01/07/23,1.69,4,65,13,No License,4.64,1,1,1
8.26E+17,Home in The Bronx · ★4.20 · 1 bedroom · 1 bed · 1 shared bath,464797341,Brian,Bronx,Claremont Village,40.84468413,-73.90526705,Private room,58.00,30,5,10/08/23,0.5,4,365,5,No License,4.2,1,1,1
927408,Townhouse in Brooklyn · ★4.65 · 1 bedroom · 2 beds · 1 private bath,51038,Erica,Brooklyn,Clinton Hill,40.68767,-73.96468,Private room,198.00,30,65,30/09/23,0.5,2,365,4,No License,4.65,1,2,1
50288808,Guest suite in Brooklyn · ★4.95 · 1 bedroom · 1 bed · 1 private bath,344974718,Hally,Brooklyn,Williamsburg,40.71603,-73.93923,Private room,177.00,3,124,02/01/24,4.94,1,223,57,OSE-STRREG-0000623,4.95,1,1,1
820953,Rental unit in Brooklyn · ★4.67 · 2 bedrooms · 1 bed · 1 bath,4105474,Amanda,Brooklyn,Greenpoint,40.7203,-73.93965,Entire home/apt,90.00,30,10,01/01/19,0.07,1,173,0,No License,4.67,2,1,1
8.75E+17,Rental unit in The Bronx · ★4.93 · 1 bedroom · 1 bed · 1 private bath,8548207,Matt,Bronx,Highbridge,40.83212199,-73.92667245,Private room,125.00,3,15,01/01/24,1.79,1,48,15,OSE-STRREG-0000455,4.93,1,1,1
31925075,Rental unit in Brooklyn · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,239351588,A,Brooklyn,Crown Heights,40.66698,-73.92958,Private room,105.00,30,10,02/05/19,0.17,2,303,0,No License,4.6,1,1,1
6.74E+17,casa particular in Brooklyn · ★4.36 · 1 bedroom · 1 bed · 1 shared bath,447895924,Raheem,Brooklyn,Crown Heights,40.67211,-73.91641,Private room,120.00,30,11,05/09/23,0.65,3,365,2,No License,4.36,1,1,1
6.42E+17,Home in Bronx · ★4.90 · 3 bedrooms · 1 bed · 1 shared bath,460368490,Rita,Bronx,Morrisania,40.82469,-73.91286,Private room,133.00,30,10,03/01/23,0.55,4,365,0,No License,4.9,3,1,1
31317744,Rental unit in Bronx · ★4.93 · 1 bedroom · 2 beds · 1 shared bath,234423593,Seretse'S,Bronx,Melrose,40.8245,-73.91501,Private room,180.00,4,70,01/01/24,1.17,1,365,11,OSE-STRREG-0000378,4.93,1,2,1
6.42E+17,Home in Bronx · ★4.85 · 3 bedrooms · 1 bed · 3 baths,460368490,Rita,Bronx,Melrose,40.8235224,-73.9135468,Private room,120.00,30,20,04/09/23,2.03,4,365,20,No License,4.85,3,1,3
38573589,Townhouse in Bronx · ★4.88 · 1 bedroom · 2 beds · 2 shared baths,30585124,Rawn,Bronx,Longwood,40.81992,-73.9079,Private room,55.00,30,17,20/11/23,0.35,3,292,5,No License,4.88,1,2,2
7.12E+17,Rental unit in New York · 1 bedroom · 1 bed · 1 shared bath,33326232,Andres,Manhattan,Washington Heights,40.85641888,-73.93030435,Private room,70.00,30,2,12/07/23,0.25,1,180,2,No License,No rating,1,1,1
29567482,Guest suite in Brooklyn · ★4.95 · 1 bedroom · 2 beds · 1 bath,3472283,Julie,Brooklyn,Gowanus,40.66928,-73.99043,Entire home/apt,150.00,5,37,26/12/23,0.59,1,218,16,OSE-STRREG-0000500,4.95,1,2,1
7.60E+17,Townhouse in Brooklyn · ★4.95 · 1 bedroom · 2 beds · 1 bath,132511908,Richard,Brooklyn,Crown Heights,40.67359675,-73.96294884,Entire home/apt,236.00,1,37,18/12/23,2.99,1,136,36,OSE-STRREG-0000056,4.95,1,2,1
51150521,Rental unit in Bronx · ★4.64 · 1 bedroom · 1 bed · 1 shared bath,12906385,Raymond,Bronx,Concourse Village,40.83575,-73.91527,Private room,104.00,30,33,16/10/23,1.1,2,365,15,No License,4.64,1,1,1
7.16E+17,Home in The Bronx · ★5.0 · 3 bedrooms · 1 bed · 1.5 shared baths,87629139,Lina Jie,Bronx,Mott Haven,40.80829,-73.91863,Private room,265.00,30,3,29/08/23,0.2,1,365,2,No License,5,3,1,1.5
7097,Guest suite in Brooklyn · ★4.89 · 1 bedroom · 2 beds · 1 private bath,17571,Jane,Brooklyn,Fort Greene,40.69194,-73.97389,Private room,205.00,2,358,02/01/24,2.1,2,248,35,OSE-STRREG-0000008,4.89,1,2,1
1.03E+18,Rental unit in New York · ★4.80 · Studio · 2 beds · 1 bath,23018972,B,Manhattan,Harlem,40.82027,-73.94625,Entire home/apt,175.00,1,5,23/12/23,5,1,75,5,Exempt,4.8,Studio,2,1
8.60E+17,Rental unit in New York · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,10534760,Luis,Manhattan,East Harlem,40.79919154,-73.94434585,Private room,80.00,30,28,15/10/23,3.23,1,365,28,No License,4.82,1,1,1
1038802,Rental unit in Brooklyn  · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,5718871,Allison,Brooklyn,Greenpoint,40.72424,-73.93964,Private room,65.00,31,4,14/08/23,0.24,1,180,1,No License,5,1,1,1
5.92E+17,Condo in Brooklyn · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,445817673,Lupe,Brooklyn,Crown Heights,40.67966,-73.95783,Shared room,160.00,30,7,23/09/23,0.35,1,177,4,No License,4.71,1,1,1
8.82E+17,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,163474911,Dan,Brooklyn,Greenpoint,40.72475562,-73.93930049,Private room,108.00,30,9,04/09/23,1.29,1,362,9,No License,5,1,1,1
6.41E+17,Townhouse in New York · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,447621395,Raymond C.,Manhattan,Harlem,40.80587,-73.94671,Private room,53.00,30,35,24/11/23,1.85,1,37,30,No License,4.89,1,1,1
6.87E+17,Rental unit in New York · ★4.71 · 1 bedroom · 3 beds · 1 bath,471548508,Maria,Manhattan,Harlem,40.81692,-73.94064,Entire home/apt,200.00,30,42,22/09/23,2.5,6,77,22,No License,4.71,1,3,1
24453838,Condo in Brooklyn · ★4.85 · 1 bedroom · 1 bed · 1 bath,184694715,Baris,Brooklyn,Williamsburg,40.71623,-73.94067,Entire home/apt,225.00,5,103,14/12/23,1.5,1,22,25,OSE-STRREG-0000370,4.85,1,1,1
18507990,Home in Queens · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,38604449,Pasang,Queens,Woodside,40.75651,-73.90527,Private room,90.00,2,78,25/12/23,0.98,1,320,33,OSE-STRREG-0000275,4.9,1,1,1
982038,Rental unit in Brooklyn · ★4.87 · 1 bedroom · 4 beds · 1 bath,5378922,Eileen,Brooklyn,Fort Greene,40.68921,-73.97261,Entire home/apt,111.00,30,15,24/12/23,0.11,2,80,4,No License,4.87,1,4,1
17981267,Guest suite in New York · ★4.69 · 1 bedroom · 1 bed · 1 bath,123518076,Seana,Bronx,Concourse,40.81992,-73.92809,Entire home/apt,87.00,30,111,31/10/23,1.39,3,164,10,No License,4.69,1,1,1
35120985,Rental unit in New York · ★4.67 · 1 bedroom · 1 bed · 1.5 shared baths,20539689,Beau,Manhattan,Washington Heights,40.84796,-73.93555,Private room,80.00,31,6,01/11/22,0.12,1,364,0,No License,4.67,1,1,1.5
6.51E+17,Rental unit in New York · ★4.64 · 1 bedroom · 3 beds · 1 bath,5376008,Marie,Manhattan,Harlem,40.8138,-73.94536,Entire home/apt,181.00,30,33,04/11/23,1.78,1,365,18,No License,4.64,1,3,1
7.91E+17,Rental unit in New York · ★5.0 · 1 bedroom · 1 bath,304434,Sheine,Manhattan,Washington Heights,40.8539012,-73.9307849,Entire home/apt,101.00,30,4,15/08/23,0.38,1,301,4,No License,5,1,1,1
8.33E+17,Rental unit in Queens · ★4.50 · 1 bedroom · 2 beds · 1 bath,394977252,Victor,Queens,Woodside,40.744134,-73.90835114,Entire home/apt,135.00,30,14,25/10/23,1.38,4,365,14,No License,4.5,1,2,1
53469,Guesthouse in Queens · ★4.34 · 1 bedroom · 1 bed · 1 bath,204539,Mark,Queens,Middle Village,40.71567,-73.87842,Entire home/apt,130.00,30,33,09/05/15,0.21,9,365,0,No License,4.34,1,1,1
